##& xmin & xmax & central value & dy & 

<histogram> 100 "pt1 [GeV] |X_AXIS@LIN |Y_AXIS@LOG |JETSAMPLE@0"
  +6.6000000e+02   +6.7000000e+02   +1.2667000e-12   +1.2667000e-12
  +6.7000000e+02   +6.8000000e+02   +0.0000000e+00   +0.0000000e+00
  +6.8000000e+02   +6.9000000e+02   +0.0000000e+00   +0.0000000e+00
  +6.9000000e+02   +7.0000000e+02   +0.0000000e+00   +0.0000000e+00
  +7.0000000e+02   +7.1000000e+02   +0.0000000e+00   +0.0000000e+00
  +7.1000000e+02   +7.2000000e+02   +0.0000000e+00   +0.0000000e+00
  +7.2000000e+02   +7.3000000e+02   +1.2667000e-12   +1.2667000e-12
  +7.3000000e+02   +7.4000000e+02   +0.0000000e+00   +0.0000000e+00
  +7.4000000e+02   +7.5000000e+02   +1.2667000e-12   +1.2667000e-12
  +7.5000000e+02   +7.6000000e+02   +0.0000000e+00   +0.0000000e+00
  +7.6000000e+02   +7.7000000e+02   +0.0000000e+00   +0.0000000e+00
  +7.7000000e+02   +7.8000000e+02   +0.0000000e+00   +0.0000000e+00
  +7.8000000e+02   +7.9000000e+02   +0.0000000e+00   +0.0000000e+00
  +7.9000000e+02   +8.0000000e+02   +0.0000000e+00   +0.0000000e+00
  +8.0000000e+02   +8.1000000e+02   +0.0000000e+00   +0.0000000e+00
  +8.1000000e+02   +8.2000000e+02   +0.0000000e+00   +0.0000000e+00
  +8.2000000e+02   +8.3000000e+02   +0.0000000e+00   +0.0000000e+00
  +8.3000000e+02   +8.4000000e+02   +0.0000000e+00   +0.0000000e+00
  +8.4000000e+02   +8.5000000e+02   +0.0000000e+00   +0.0000000e+00
  +8.5000000e+02   +8.6000000e+02   +0.0000000e+00   +0.0000000e+00
  +8.6000000e+02   +8.7000000e+02   +0.0000000e+00   +0.0000000e+00
  +8.7000000e+02   +8.8000000e+02   +0.0000000e+00   +0.0000000e+00
  +8.8000000e+02   +8.9000000e+02   +0.0000000e+00   +0.0000000e+00
  +8.9000000e+02   +9.0000000e+02   +1.2667000e-12   +1.2667000e-12
  +9.0000000e+02   +9.1000000e+02   +0.0000000e+00   +0.0000000e+00
  +9.1000000e+02   +9.2000000e+02   +0.0000000e+00   +0.0000000e+00
  +9.2000000e+02   +9.3000000e+02   +0.0000000e+00   +0.0000000e+00
  +9.3000000e+02   +9.4000000e+02   +0.0000000e+00   +0.0000000e+00
  +9.4000000e+02   +9.5000000e+02   +0.0000000e+00   +0.0000000e+00
  +9.5000000e+02   +9.6000000e+02   +0.0000000e+00   +0.0000000e+00
  +9.6000000e+02   +9.7000000e+02   +0.0000000e+00   +0.0000000e+00
  +9.7000000e+02   +9.8000000e+02   +0.0000000e+00   +0.0000000e+00
  +9.8000000e+02   +9.9000000e+02   +0.0000000e+00   +0.0000000e+00
  +9.9000000e+02   +1.0000000e+03   +0.0000000e+00   +0.0000000e+00
<\histogram>
##& xmin & xmax & central value & dy & 

<histogram> 100 "pt2 [GeV] |X_AXIS@LIN |Y_AXIS@LOG |JETSAMPLE@0"
  +0.0000000e+00   +1.0000000e+01   +3.9648400e-10   +2.2410575e-11
  +1.0000000e+01   +2.0000000e+01   +1.6480200e-09   +4.5690534e-11
  +2.0000000e+01   +3.0000000e+01   +2.6651700e-09   +5.8104178e-11
  +3.0000000e+01   +4.0000000e+01   +2.5435600e-09   +5.6762632e-11
  +4.0000000e+01   +5.0000000e+01   +1.8228000e-09   +4.8052023e-11
  +5.0000000e+01   +6.0000000e+01   +1.1539900e-09   +3.8233477e-11
  +6.0000000e+01   +7.0000000e+01   +7.2963100e-10   +3.0401318e-11
  +7.0000000e+01   +8.0000000e+01   +4.7122100e-10   +2.4431653e-11
  +8.0000000e+01   +9.0000000e+01   +3.4581400e-10   +2.0929726e-11
  +9.0000000e+01   +1.0000000e+02   +2.0647500e-10   +1.6172362e-11
  +1.0000000e+02   +1.1000000e+02   +1.4947300e-10   +1.3760090e-11
  +1.1000000e+02   +1.2000000e+02   +1.0893800e-10   +1.1747012e-11
  +1.2000000e+02   +1.3000000e+02   +6.3335900e-11   +8.9570372e-12
  +1.3000000e+02   +1.4000000e+02   +7.4736500e-11   +9.7297903e-12
  +1.4000000e+02   +1.5000000e+02   +5.3202700e-11   +8.2092751e-12
  +1.5000000e+02   +1.6000000e+02   +2.5334300e-11   +5.6649151e-12
  +1.6000000e+02   +1.7000000e+02   +3.4201400e-11   +6.5820749e-12
  +1.7000000e+02   +1.8000000e+02   +3.8001500e-11   +6.9380724e-12
  +1.8000000e+02   +1.9000000e+02   +2.2800900e-11   +5.3741778e-12
  +1.9000000e+02   +2.0000000e+02   +1.6467200e-11   +4.5671757e-12
  +2.0000000e+02   +2.1000000e+02   +1.2667100e-11   +4.0056773e-12
  +2.1000000e+02   +2.2000000e+02   +8.8670000e-12   +3.3513889e-12
  +2.2000000e+02   +2.3000000e+02   +8.8669000e-12   +3.3513899e-12
  +2.3000000e+02   +2.4000000e+02   +1.0133600e-11   +3.5827922e-12
  +2.4000000e+02   +2.5000000e+02   +1.0133700e-11   +3.5827834e-12
  +2.5000000e+02   +2.6000000e+02   +1.0133700e-11   +3.5827755e-12
  +2.6000000e+02   +2.7000000e+02   +6.3335000e-12   +2.8324273e-12
  +2.7000000e+02   +2.8000000e+02   +8.8670000e-12   +3.3513805e-12
  +2.8000000e+02   +2.9000000e+02   +2.5334000e-12   +1.7913843e-12
  +2.9000000e+02   +3.0000000e+02   +0.0000000e+00   +0.0000000e+00
